class,certainty
1,0.5360231264936997
1,0.721257627296021
2,1.0
2,1.0
1,0.9345592748139948
1,0.8741249820766765
1,0.8649946360018739
2,0.5022643102032484
1,0.5263547946256519
2,1.0
2,1.0
1,0.7587368179490978
2,0.7360243574128184
2,0.7475936563053108
1,0.5958542160273533
1,0.5790796148283407
1,0.7043822522786848
2,1.0
2,1.0
2,0.93202265839032
1,0.7060639101182201
2,0.6914857739779263
2,0.9000848895304308
1,0.6934653192070145
2,0.9574982021313815
2,0.97116326680749
1,0.7700449031696437
1,0.7414093432220971
2,0.9021935742187774
2,0.7811566024754427
2,0.9279970376768872
1,0.8379559344333546
1,0.5091782683022984
1,0.8837893591635798
2,0.798368573605213
1,0.7044821677706216
1,0.8385481915706106
2,0.9249199666146348
3,1.0
1,0.7762228466624082
2,1.0
1,0.9118325128461028
2,0.9531144008657089
2,0.7548237379644155
2,1.0
2,0.7581969013322195
2,1.0
1,0.8461332756392298
2,0.9329472251181432
2,1.0
3,1.0
3,1.0
2,0.5794370838280076
1,0.732483108634615
2,0.928802686962155
2,1.0
1,0.8317122978425652
2,0.7005424036410635
2,0.7664386464453815
1,0.8335261129320726
2,0.9225183335817394
1,0.866190134477632
2,0.705119750516824
2,1.0
1,0.7366513233663933
1,0.7567212583179401
1,0.790346390803768
2,0.77655817389426
1,0.743342091223396
2,0.7456751930862617
3,1.0
2,0.9639626433187416
2,0.9210375343073033
1,0.8443192302717438
1,0.8461810992755152
2,0.9609727453434016
1,0.7355833008763997
3,1.0
1,0.8887177899993737
1,0.7245988770411443
1,0.9493559643117335
2,0.9716701320581967
2,0.8167158016671622
3,1.0
2,0.7630561625022245
3,1.0
2,0.6833923730702977
2,0.7087840007688513
3,0.7496371487697047
3,0.9578545988767062
1,0.7879465869684774
1,0.7361408978503984
1,0.8530543243098914
1,0.8346814255034813
2,1.0
2,0.8429498594088998
1,0.8839315640481197
1,0.7552573478993858
1,0.7629124911238365
2,0.7524414985668527
2,1.0
1,0.8693919152551391
1,0.796877510519274
1,0.8574280367828992
1,0.7619943957090629
3,1.0
1,0.7689308070914603
1,0.8375644805045972
1,0.7881090142571562
2,0.716248316701045
1,0.9518812352401129
2,0.6747671618577344
2,1.0
2,0.6869201830226644
3,1.0
2,1.0
3,1.0
1,0.90701982071516
3,1.0
2,0.6973575653924291
3,0.9586534858411084
2,0.7824685063955902
1,0.8738563992622834
3,0.7083422887169327
3,0.9616406434131906
1,0.8769656919928658
1,0.8886648550775025
1,0.836221758864807
3,1.0
3,1.0
2,1.0
3,0.8642429374989439
1,0.884552470199961
3,1.0
3,1.0
1,0.90096081823102
2,0.7716739901457873
3,0.8302759146324451
2,0.9356525117537674
2,1.0
3,1.0
2,0.599662551750418
3,0.9344207795632605
2,0.8484368791264978
2,0.9543191568435841
3,1.0
3,1.0
2,0.650904477696308
3,1.0
2,0.8467469630677728
2,0.7807991845513013
2,0.8440232895380521
3,1.0
3,0.3926275155592975
3,1.0
1,0.8154073672966103
2,0.6026738888219544
1,0.8162467756093558
2,0.8436489942162451
2,0.8409398884132108
3,1.0
3,1.0
1,0.8407363251420623
3,1.0
2,0.6183869494422081
2,0.8932578826289838
2,0.8840356864794559
2,0.8408595362892605
2,0.6384328435772563
2,0.8185613207480893
2,0.6683578542681786
1,0.8301601112478416
1,0.5520044182382149
2,0.7383511953020361
1,0.8405101182573199
1,0.8208436753373968
2,0.6299480745369487
3,1.0
1,0.8440506036707485
1,0.7947418254106051
3,1.0
3,1.0
1,0.8369080237061305
1,0.7783362438876946
2,0.6638409396404454
3,1.0
1,0.8414227212473515
1,0.7851854507367098
